id,amount,create_time,user_id
735,1,2011-11-11 11:11:11,714
736,1,2011-11-11 11:11:11,715
737,1,2011-11-11 11:11:11,716
738,1,2011-11-11 11:11:11,717
739,1,2011-11-11 11:11:11,718
740,1,2011-11-11 11:11:11,719
741,1,2011-11-11 11:11:11,720
742,1,2011-11-11 11:11:11,721
743,1,2011-11-11 11:11:11,722
744,1,2011-11-11 11:11:11,723
745,1,2011-11-11 11:11:11,724
746,1,2011-11-11 11:11:11,725
747,1,2011-11-11 11:11:11,726
748,1,2011-11-11 11:11:11,727
749,1,2011-11-11 11:11:11,728
750,1,2011-11-11 11:11:11,729
751,1,2011-11-11 11:11:11,730
752,1,2011-11-11 11:11:11,731
753,1,2011-11-11 11:11:11,732
754,1,2011-11-11 11:11:11,588
755,1,2011-11-11 11:11:11,733
756,1,2011-11-11 11:11:11,734
757,1,2011-11-11 11:11:11,735
758,1,2011-11-11 11:11:11,736
759,1,2011-11-11 11:11:11,737
760,1,2011-11-11 11:11:11,738
761,1,2011-11-11 11:11:11,739
762,1,2011-11-11 11:11:11,740
763,1,2011-11-11 11:11:11,741
764,1,2011-11-11 11:11:11,742
765,1,2011-11-11 11:11:11,743
766,1,2011-11-11 11:11:11,744
767,1,2011-11-11 11:11:11,362
768,1,2011-11-11 11:11:11,745
769,1,2011-11-11 11:11:11,746
770,1,2011-11-11 11:11:11,747
771,1,2011-11-11 11:11:11,748
772,1,2011-11-11 11:11:11,749
773,1,2011-11-11 11:11:11,750
774,1,2011-11-11 11:11:11,751
775,1,2011-11-11 11:11:11,752
776,1,2011-11-11 11:11:11,753
777,1,2011-11-11 11:11:11,754
778,1,2011-11-11 11:11:11,755
779,1,2011-11-11 11:11:11,756
780,1,2011-11-11 11:11:11,757
781,1,2011-11-11 11:11:11,758
782,1,2011-11-11 11:11:11,759
783,1,2011-11-11 11:11:11,760
784,1,2011-11-11 11:11:11,761
785,1,2011-11-11 11:11:11,762
786,1,2011-11-11 11:11:11,763
787,1,2011-11-11 11:11:11,764
788,1,2011-11-11 11:11:11,765
789,1,2011-11-11 11:11:11,766
790,1,2011-11-11 11:11:11,767
791,1,2011-11-11 11:11:11,768
792,1,2011-11-11 11:11:11,769
793,1,2011-11-11 11:11:11,770
794,1,2011-11-11 11:11:11,771
795,1,2011-11-11 11:11:11,772
796,1,2011-11-11 11:11:11,773
797,1,2011-11-11 11:11:11,774
798,1,2011-11-11 11:11:11,775
799,1,2011-11-11 11:11:11,776
800,1,2011-11-11 11:11:11,777
801,1,2011-11-11 11:11:11,778
802,1,2011-11-11 11:11:11,779
803,1,2011-11-11 11:11:11,780
804,1,2011-11-11 11:11:11,781
805,1,2011-11-11 11:11:11,782
806,1,2011-11-11 11:11:11,783
807,1,2011-11-11 11:11:11,784
808,1,2011-11-11 11:11:11,785
809,1,2011-11-11 11:11:11,786
810,1,2011-11-11 11:11:11,787
811,1,2011-11-11 11:11:11,788
812,1,2011-11-11 11:11:11,789
813,1,2011-11-11 11:11:11,736
814,1,2011-11-11 11:11:11,790
815,1,2011-11-11 11:11:11,791
816,1,2011-11-11 11:11:11,792
817,1,2011-11-11 11:11:11,793
818,1,2011-11-11 11:11:11,794
819,1,2011-11-11 11:11:11,795
820,1,2011-11-11 11:11:11,796
821,1,2011-11-11 11:11:11,797
822,1,2011-11-11 11:11:11,60
823,1,2011-11-11 11:11:11,798
824,1,2011-11-11 11:11:11,799
825,1,2011-11-11 11:11:11,800
826,1,2011-11-11 11:11:11,801
827,1,2011-11-11 11:11:11,157
828,1,2011-11-11 11:11:11,802
829,1,2011-11-11 11:11:11,803
830,1,2011-11-11 11:11:11,804
831,1,2011-11-11 11:11:11,805
832,1,2011-11-11 11:11:11,806
833,1,2011-11-11 11:11:11,807
834,1,2011-11-11 11:11:11,808
835,1,2011-11-11 11:11:11,809
836,1,2011-11-11 11:11:11,810
837,1,2011-11-11 11:11:11,811
838,1,2011-11-11 11:11:11,812
839,1,2011-11-11 11:11:11,813
840,1,2011-11-11 11:11:11,814
841,1,2011-11-11 11:11:11,815
842,1,2011-11-11 11:11:11,816
843,1,2011-11-11 11:11:11,817
844,1,2011-11-11 11:11:11,818
845,1,2011-11-11 11:11:11,819
846,1,2011-11-11 11:11:11,820
847,1,2011-11-11 11:11:11,821
848,1,2011-11-11 11:11:11,822
849,1,2011-11-11 11:11:11,823
850,1,2011-11-11 11:11:11,824
851,1,2011-11-11 11:11:11,825
852,1,2011-11-11 11:11:11,826
853,1,2011-11-11 11:11:11,827
854,1,2011-11-11 11:11:11,828
855,1,2011-11-11 11:11:11,829
856,1,2011-11-11 11:11:11,830
857,1,2011-11-11 11:11:11,831
858,1,2011-11-11 11:11:11,832
859,1,2011-11-11 11:11:11,833
860,1,2011-11-11 11:11:11,834
861,1,2011-11-11 11:11:11,835
862,1,2011-11-11 11:11:11,836
863,1,2011-11-11 11:11:11,837
864,1,2011-11-11 11:11:11,838
865,1,2011-11-11 11:11:11,839
866,1,2011-11-11 11:11:11,840
867,1,2011-11-11 11:11:11,841
868,1,2011-11-11 11:11:11,842
869,1,2011-11-11 11:11:11,843
870,1,2011-11-11 11:11:11,844
871,1,2011-11-11 11:11:11,845
872,1,2011-11-11 11:11:11,846
873,1,2011-11-11 11:11:11,847
874,1,2011-11-11 11:11:11,848
875,1,2011-11-11 11:11:11,849
876,1,2011-11-11 11:11:11,850
877,1,2011-11-11 11:11:11,851
878,1,2011-11-11 11:11:11,852
879,1,2011-11-11 11:11:11,853
880,1,2011-11-11 11:11:11,854
881,1,2011-11-11 11:11:11,855
882,1,2011-11-11 11:11:11,856
883,1,2011-11-11 11:11:11,857
884,1,2011-11-11 11:11:11,858
885,1,2011-11-11 11:11:11,859
886,1,2011-11-11 11:11:11,860
887,1,2011-11-11 11:11:11,861
888,1,2011-11-11 11:11:11,862
889,1,2011-11-11 11:11:11,863
890,1,2011-11-11 11:11:11,864
891,1,2011-11-11 11:11:11,865
892,1,2011-11-11 11:11:11,866
893,1,2011-11-11 11:11:11,867
894,1,2011-11-11 11:11:11,868
895,1,2011-11-11 11:11:11,869
896,1,2011-11-11 11:11:11,870
897,1,2011-11-11 11:11:11,198
898,1,2011-11-11 11:11:11,468
899,1,2011-11-11 11:11:11,469
900,1,2011-11-11 11:11:11,871
901,1,2011-11-11 11:11:11,872
902,1,2011-11-11 11:11:11,873
903,1,2011-11-11 11:11:11,874
904,1,2011-11-11 11:11:11,875
905,1,2011-11-11 11:11:11,876
906,1,2011-11-11 11:11:11,877
907,1,2011-11-11 11:11:11,878
908,1,2011-11-11 11:11:11,879
909,1,2011-11-11 11:11:11,880
910,1,2011-11-11 11:11:11,881
911,1,2011-11-11 11:11:11,882
912,1,2011-11-11 11:11:11,883
913,1,2011-11-11 11:11:11,884
914,1,2011-11-11 11:11:11,885
915,1,2011-11-11 11:11:11,886
916,1,2011-11-11 11:11:11,887
917,1,2011-11-11 11:11:11,888
918,1,2011-11-11 11:11:11,889
919,1,2011-11-11 11:11:11,890
920,1,2011-11-11 11:11:11,891
921,1,2011-11-11 11:11:11,892
922,1,2011-11-11 11:11:11,893
923,1,2011-11-11 11:11:11,309
924,1,2011-11-11 11:11:11,894
925,1,2011-11-11 11:11:11,895
926,1,2011-11-11 11:11:11,896
927,1,2011-11-11 11:11:11,897
928,1,2011-11-11 11:11:11,898
929,1,2011-11-11 11:11:11,899
930,1,2011-11-11 11:11:11,900
931,1,2011-11-11 11:11:11,901
932,1,2011-11-11 11:11:11,902
933,1,2011-11-11 11:11:11,903
934,1,2011-11-11 11:11:11,904
935,1,2011-11-11 11:11:11,905
936,1,2011-11-11 11:11:11,906
937,1,2011-11-11 11:11:11,907
938,1,2011-11-11 11:11:11,908
939,1,2011-11-11 11:11:11,909
940,1,2011-11-11 11:11:11,910
941,1,2011-11-11 11:11:11,911
942,1,2011-11-11 11:11:11,912
943,1,2011-11-11 11:11:11,913
944,1,2011-11-11 11:11:11,914
945,1,2011-11-11 11:11:11,915
946,1,2011-11-11 11:11:11,916
947,1,2011-11-11 11:11:11,917
948,1,2011-11-11 11:11:11,918
949,1,2011-11-11 11:11:11,919
950,1,2011-11-11 11:11:11,920
951,1,2011-11-11 11:11:11,921
952,1,2011-11-11 11:11:11,922
953,1,2011-11-11 11:11:11,51
954,1,2011-11-11 11:11:11,923
955,1,2011-11-11 11:11:11,924
956,1,2011-11-11 11:11:11,925
957,1,2011-11-11 11:11:11,926
958,1,2011-11-11 11:11:11,927
959,1,2011-11-11 11:11:11,928
960,1,2011-11-11 11:11:11,929
961,1,2011-11-11 11:11:11,930
962,1,2011-11-11 11:11:11,931
963,1,2011-11-11 11:11:11,932
964,1,2011-11-11 11:11:11,933
965,1,2011-11-11 11:11:11,934
966,1,2011-11-11 11:11:11,935
967,1,2011-11-11 11:11:11,936
968,1,2011-11-11 11:11:11,937
969,1,2011-11-11 11:11:11,938
970,1,2011-11-11 11:11:11,939
971,1,2011-11-11 11:11:11,940
972,1,2011-11-11 11:11:11,941
973,1,2011-11-11 11:11:11,942
974,1,2011-11-11 11:11:11,943
975,1,2011-11-11 11:11:11,944
976,1,2011-11-11 11:11:11,945
977,1,2011-11-11 11:11:11,946
978,1,2011-11-11 11:11:11,947
979,1,2011-11-11 11:11:11,948
980,1,2011-11-11 11:11:11,949
981,1,2011-11-11 11:11:11,950
982,1,2011-11-11 11:11:11,951
983,1,2011-11-11 11:11:11,952
984,1,2011-11-11 11:11:11,953
985,1,2011-11-11 11:11:11,954
986,1,2011-11-11 11:11:11,955
987,1,2011-11-11 11:11:11,956
988,1,2011-11-11 11:11:11,957
989,1,2011-11-11 11:11:11,958
990,1,2011-11-11 11:11:11,959
991,1,2011-11-11 11:11:11,960
992,1,2011-11-11 11:11:11,961
993,1,2011-11-11 11:11:11,962
994,1,2011-11-11 11:11:11,963
995,1,2011-11-11 11:11:11,964
996,1,2011-11-11 11:11:11,965
997,1,2011-11-11 11:11:11,966
998,1,2011-11-11 11:11:11,967
999,1,2011-11-11 11:11:11,968
1000,1,2011-11-11 11:11:11,969
1001,1,2011-11-11 11:11:11,970
1002,1,2011-11-11 11:11:11,971
1003,1,2011-11-11 11:11:11,972
1004,1,2011-11-11 11:11:11,868
1005,1,2011-11-11 11:11:11,973
1006,1,2011-11-11 11:11:11,974
1007,1,2011-11-11 11:11:11,975
1008,1,2011-11-11 11:11:11,976
1009,1,2011-11-11 11:11:11,977
1010,1,2011-11-11 11:11:11,978
1011,1,2011-11-11 11:11:11,979
1012,1,2011-11-11 11:11:11,980
1013,1,2011-11-11 11:11:11,309
1014,1,2011-11-11 11:11:11,981
1015,1,2011-11-11 11:11:11,982
1016,1,2011-11-11 11:11:11,983
1017,1,2011-11-11 11:11:11,984
1018,1,2011-11-11 11:11:11,985
1019,1,2011-11-11 11:11:11,986
1020,1,2011-11-11 11:11:11,987
1021,1,2011-11-11 11:11:11,988
1022,1,2011-11-11 11:11:11,989
1023,1,2011-11-11 11:11:11,990
1024,1,2011-11-11 11:11:11,991
1025,1,2011-11-11 11:11:11,992
1026,1,2011-11-11 11:11:11,993
1027,1,2011-11-11 11:11:11,994
1028,1,2011-11-11 11:11:11,995
1029,1,2011-11-11 11:11:11,996
1030,1,2011-11-11 11:11:11,997
1031,1,2011-11-11 11:11:11,998
1032,1,2011-11-11 11:11:11,999
1033,1,2011-11-11 11:11:11,1000
1034,1,2011-11-11 11:11:11,1001
1035,1,2011-11-11 11:11:11,1002
1036,1,2011-11-11 11:11:11,1003
1037,1,2011-11-11 11:11:11,1004
1038,1,2011-11-11 11:11:11,1005
1039,1,2011-11-11 11:11:11,1006
1040,1,2011-11-11 11:11:11,1007
1041,1,2011-11-11 11:11:11,1008
1042,1,2011-11-11 11:11:11,1009
1043,1,2011-11-11 11:11:11,1010
1044,1,2011-11-11 11:11:11,1011
1045,1,2011-11-11 11:11:11,1012
1046,1,2011-11-11 11:11:11,1013
1047,1,2011-11-11 11:11:11,1014
1048,1,2011-11-11 11:11:11,1015
1049,1,2011-11-11 11:11:11,813
1050,1,2011-11-11 11:11:11,1016
1051,1,2011-11-11 11:11:11,1017
1052,1,2011-11-11 11:11:11,1018
1053,1,2011-11-11 11:11:11,1019
1054,1,2011-11-11 11:11:11,1020
1055,1,2011-11-11 11:11:11,1021
1056,1,2011-11-11 11:11:11,1022
1057,1,2011-11-11 11:11:11,1023
1058,1,2011-11-11 11:11:11,1024
1059,1,2011-11-11 11:11:11,1025
1060,1,2011-11-11 11:11:11,560
1061,1,2011-11-11 11:11:11,561
1062,1,2011-11-11 11:11:11,1026
1063,1,2011-11-11 11:11:11,1027
1064,1,2011-11-11 11:11:11,1028
1065,1,2011-11-11 11:11:11,1029
1066,1,2011-11-11 11:11:11,1030
1067,1,2011-11-11 11:11:11,1031
1068,1,2011-11-11 11:11:11,1032
1069,1,2011-11-11 11:11:11,1033
1070,1,2011-11-11 11:11:11,1034
1071,1,2011-11-11 11:11:11,1035
1072,1,2011-11-11 11:11:11,1036
1073,1,2011-11-11 11:11:11,1037
1074,1,2011-11-11 11:11:11,1038
1075,1,2011-11-11 11:11:11,1039
1076,1,2011-11-11 11:11:11,1040
1077,1,2011-11-11 11:11:11,1041
1078,1,2011-11-11 11:11:11,1042
1079,1,2011-11-11 11:11:11,1043
1080,1,2011-11-11 11:11:11,1044
1081,1,2011-11-11 11:11:11,1045
1082,1,2011-11-11 11:11:11,1046
1083,1,2011-11-11 11:11:11,1047
1084,1,2011-11-11 11:11:11,1048
1085,1,2011-11-11 11:11:11,1049
1086,1,2011-11-11 11:11:11,1050
1087,1,2011-11-11 11:11:11,1051
1088,1,2011-11-11 11:11:11,1052
1089,1,2011-11-11 11:11:11,1053
1090,1,2011-11-11 11:11:11,1054
1091,1,2011-11-11 11:11:11,1055
1092,1,2011-11-11 11:11:11,1056
1093,1,2011-11-11 11:11:11,1057
1094,1,2011-11-11 11:11:11,1058
1095,1,2011-11-11 11:11:11,1059
1096,1,2011-11-11 11:11:11,1060
1097,1,2011-11-11 11:11:11,1061
1098,1,2011-11-11 11:11:11,1062
1099,1,2011-11-11 11:11:11,1063
1100,1,2011-11-11 11:11:11,1064
1101,1,2011-11-11 11:11:11,1065
1102,1,2011-11-11 11:11:11,1066
1103,1,2011-11-11 11:11:11,192
1104,1,2011-11-11 11:11:11,1067
1105,1,2011-11-11 11:11:11,1068
1106,1,2011-11-11 11:11:11,1069
1107,1,2011-11-11 11:11:11,1070
1108,1,2011-11-11 11:11:11,1071
1109,1,2011-11-11 11:11:11,1072
1110,1,2011-11-11 11:11:11,1073
1111,1,2011-11-11 11:11:11,1074
1112,1,2011-11-11 11:11:11,1075
1113,1,2011-11-11 11:11:11,1076
1114,1,2011-11-11 11:11:11,1077
1115,1,2011-11-11 11:11:11,329
1116,1,2011-11-11 11:11:11,1078
1117,1,2011-11-11 11:11:11,1079
1118,1,2011-11-11 11:11:11,1080
1119,1,2011-11-11 11:11:11,1081
1120,1,2011-11-11 11:11:11,1082
1121,1,2011-11-11 11:11:11,1083
1122,1,2011-11-11 11:11:11,1084
1123,1,2011-11-11 11:11:11,1085
1124,1,2011-11-11 11:11:11,1086
1125,1,2011-11-11 11:11:11,1087
1126,1,2011-11-11 11:11:11,1088
1127,1,2011-11-11 11:11:11,1089
1128,1,2011-11-11 11:11:11,1090
1129,1,2011-11-11 11:11:11,1091
1130,1,2011-11-11 11:11:11,1092
1131,1,2011-11-11 11:11:11,1093
1132,1,2011-11-11 11:11:11,1094
1133,1,2011-11-11 11:11:11,1095
1134,1,2011-11-11 11:11:11,1096
1135,1,2011-11-11 11:11:11,1097
1136,1,2011-11-11 11:11:11,1098
1137,1,2011-11-11 11:11:11,1099
1138,1,2011-11-11 11:11:11,1100
1139,1,2011-11-11 11:11:11,1101
1140,1,2011-11-11 11:11:11,1102
1141,1,2011-11-11 11:11:11,1103
1142,1,2011-11-11 11:11:11,1104
1143,1,2011-11-11 11:11:11,1105
1144,1,2011-11-11 11:11:11,1106
1145,1,2011-11-11 11:11:11,1107
1146,1,2011-11-11 11:11:11,1108
1147,1,2011-11-11 11:11:11,1109
1148,1,2011-11-11 11:11:11,1110
1149,1,2011-11-11 11:11:11,1111
1150,1,2011-11-11 11:11:11,1112
1151,1,2011-11-11 11:11:11,1113
1152,1,2011-11-11 11:11:11,1114
1153,1,2011-11-11 11:11:11,1115
1154,1,2011-11-11 11:11:11,1116
1155,1,2011-11-11 11:11:11,1117
1156,1,2011-11-11 11:11:11,1118
1157,1,2011-11-11 11:11:11,1119
1158,1,2011-11-11 11:11:11,1120
1159,1,2011-11-11 11:11:11,1121
1160,1,2011-11-11 11:11:11,1122
1161,1,2011-11-11 11:11:11,1123
1162,1,2011-11-11 11:11:11,1124
1163,1,2011-11-11 11:11:11,1125
1164,1,2011-11-11 11:11:11,1126
1165,1,2011-11-11 11:11:11,1127
1166,1,2011-11-11 11:11:11,1128
1167,1,2011-11-11 11:11:11,1129
1168,1,2011-11-11 11:11:11,1130
1169,1,2011-11-11 11:11:11,1131
1170,1,2011-11-11 11:11:11,1132
1171,1,2011-11-11 11:11:11,1133
1172,1,2011-11-11 11:11:11,1134
1173,1,2011-11-11 11:11:11,1135
1174,1,2011-11-11 11:11:11,1136
1175,1,2011-11-11 11:11:11,1092
1176,1,2011-11-11 11:11:11,1137
1177,1,2011-11-11 11:11:11,1138
1178,1,2011-11-11 11:11:11,1139
1179,1,2011-11-11 11:11:11,1140
1180,1,2011-11-11 11:11:11,1141
1181,1,2011-11-11 11:11:11,813
1182,1,2011-11-11 11:11:11,634
1183,1,2011-11-11 11:11:11,1142
1184,1,2011-11-11 11:11:11,207
1185,1,2011-11-11 11:11:11,1143
1186,1,2011-11-11 11:11:11,1144
1187,1,2011-11-11 11:11:11,1145
1188,1,2011-11-11 11:11:11,1146
1189,1,2011-11-11 11:11:11,1147
1190,1,2011-11-11 11:11:11,1148
1191,1,2011-11-11 11:11:11,1149
1192,1,2011-11-11 11:11:11,1150
1193,1,2011-11-11 11:11:11,1151
1194,1,2011-11-11 11:11:11,1152
1195,1,2011-11-11 11:11:11,1153
1196,1,2011-11-11 11:11:11,1154
1197,1,2011-11-11 11:11:11,644
1198,1,2011-11-11 11:11:11,309
1199,1,2011-11-11 11:11:11,1155
1200,1,2011-11-11 11:11:11,1156
1201,1,2011-11-11 11:11:11,813
1202,1,2011-11-11 11:11:11,1157
1203,1,2011-11-11 11:11:11,1158
1204,1,2011-11-11 11:11:11,1159
1205,1,2011-11-11 11:11:11,1160
1206,1,2011-11-11 11:11:11,1161
1207,1,2011-11-11 11:11:11,1162
1208,1,2011-11-11 11:11:11,1163
1209,1,2011-11-11 11:11:11,1164
1210,1,2011-11-11 11:11:11,1165
1211,1,2011-11-11 11:11:11,1166
1212,1,2011-11-11 11:11:11,1167
1213,1,2011-11-11 11:11:11,1168
1214,1,2011-11-11 11:11:11,1169
1215,1,2011-11-11 11:11:11,1170
1216,1,2011-11-11 11:11:11,1171
1217,1,2011-11-11 11:11:11,1172
1218,1,2011-11-11 11:11:11,1173
1219,1,2011-11-11 11:11:11,1174
1220,1,2011-11-11 11:11:11,1175
1221,1,2011-11-11 11:11:11,1176
1222,1,2011-11-11 11:11:11,1177
1223,1,2011-11-11 11:11:11,309
1224,1,2011-11-11 11:11:11,1178
1225,1,2011-11-11 11:11:11,1179
1226,1,2011-11-11 11:11:11,350
1227,1,2011-11-11 11:11:11,1180
1228,1,2011-11-11 11:11:11,1181
1229,1,2011-11-11 11:11:11,1182
1230,1,2011-11-11 11:11:11,1183
1231,1,2011-11-11 11:11:11,1184
1232,1,2011-11-11 11:11:11,1185
1233,1,2011-11-11 11:11:11,1186
1234,1,2011-11-11 11:11:11,1187
1235,1,2011-11-11 11:11:11,1188
1236,1,2011-11-11 11:11:11,1189
1237,1,2011-11-11 11:11:11,1190
1238,1,2011-11-11 11:11:11,1191
1239,1,2011-11-11 11:11:11,1192
1240,1,2011-11-11 11:11:11,1193
1241,1,2011-11-11 11:11:11,1194
1242,1,2011-11-11 11:11:11,1195
1243,1,2011-11-11 11:11:11,1196
1244,1,2011-11-11 11:11:11,1197
1245,1,2011-11-11 11:11:11,1198
1246,1,2011-11-11 11:11:11,1199
1247,1,2011-11-11 11:11:11,1200
1248,1,2011-11-11 11:11:11,1201
1249,1,2011-11-11 11:11:11,1202
1250,1,2011-11-11 11:11:11,1203
1251,1,2011-11-11 11:11:11,1204
1252,1,2011-11-11 11:11:11,1205
1253,1,2011-11-11 11:11:11,1206
1254,1,2011-11-11 11:11:11,1207
1255,1,2011-11-11 11:11:11,1208
1256,1,2011-11-11 11:11:11,1209
1257,1,2011-11-11 11:11:11,1210
1258,1,2011-11-11 11:11:11,780
1259,1,2011-11-11 11:11:11,1211
1260,1,2011-11-11 11:11:11,1212
1261,1,2011-11-11 11:11:11,1213
1262,1,2011-11-11 11:11:11,1214
1263,1,2011-11-11 11:11:11,1215
1264,1,2011-11-11 11:11:11,1216
1265,1,2011-11-11 11:11:11,1217
1266,1,2011-11-11 11:11:11,1218
1267,1,2011-11-11 11:11:11,1219
1268,1,2011-11-11 11:11:11,1220
1269,1,2011-11-11 11:11:11,1221
1270,1,2011-11-11 11:11:11,1222
1271,1,2011-11-11 11:11:11,1223
1272,1,2011-11-11 11:11:11,1224
1273,1,2011-11-11 11:11:11,1225
1274,1,2011-11-11 11:11:11,1226
1275,1,2011-11-11 11:11:11,1227
1276,1,2011-11-11 11:11:11,1228
1277,1,2011-11-11 11:11:11,1229
1278,1,2011-11-11 11:11:11,1230
1279,1,2011-11-11 11:11:11,1231
1280,1,2011-11-11 11:11:11,1232
1281,1,2011-11-11 11:11:11,1233
1282,1,2011-11-11 11:11:11,1234
1283,1,2011-11-11 11:11:11,1235
1284,1,2011-11-11 11:11:11,1236
1285,1,2011-11-11 11:11:11,1237
1286,1,2011-11-11 11:11:11,1238
1287,1,2011-11-11 11:11:11,1239
1288,1,2011-11-11 11:11:11,1240
1289,1,2011-11-11 11:11:11,1241
1290,1,2011-11-11 11:11:11,1242
1291,1,2011-11-11 11:11:11,1243
1292,1,2011-11-11 11:11:11,1244
1293,1,2011-11-11 11:11:11,1245
1294,1,2011-11-11 11:11:11,309
1295,1,2011-11-11 11:11:11,1246
1296,1,2011-11-11 11:11:11,1247
1297,1,2011-11-11 11:11:11,1248
1298,1,2011-11-11 11:11:11,1249
1299,1,2011-11-11 11:11:11,288
1300,1,2011-11-11 11:11:11,1250
1301,1,2011-11-11 11:11:11,1251
1302,1,2011-11-11 11:11:11,1252
1303,1,2011-11-11 11:11:11,1253
1304,1,2011-11-11 11:11:11,1254
1305,1,2011-11-11 11:11:11,1255
1306,1,2011-11-11 11:11:11,1256
1307,1,2011-11-11 11:11:11,1257
1308,1,2011-11-11 11:11:11,1258
1309,1,2011-11-11 11:11:11,1259
1310,1,2011-11-11 11:11:11,1260
1311,1,2011-11-11 11:11:11,1261
1312,1,2011-11-11 11:11:11,1262
1313,1,2011-11-11 11:11:11,1263
1314,1,2011-11-11 11:11:11,1264
1315,1,2011-11-11 11:11:11,1265
1316,1,2011-11-11 11:11:11,1048
1317,1,2011-11-11 11:11:11,1266
1318,1,2011-11-11 11:11:11,1267
1319,1,2011-11-11 11:11:11,1268
1320,1,2011-11-11 11:11:11,1269
1321,1,2011-11-11 11:11:11,1270
1322,1,2011-11-11 11:11:11,1271
1323,1,2011-11-11 11:11:11,0
1324,1,2011-11-11 11:11:11,1272
1325,1,2011-11-11 11:11:11,1273
1326,1,2011-11-11 11:11:11,1274
1327,1,2011-11-11 11:11:11,1275
1328,1,2011-11-11 11:11:11,1276
1329,1,2011-11-11 11:11:11,1277
1330,1,2011-11-11 11:11:11,1278
1331,1,2011-11-11 11:11:11,1279
1332,1,2011-11-11 11:11:11,1280
1333,1,2011-11-11 11:11:11,309
1334,1,2011-11-11 11:11:11,1281
1335,1,2011-11-11 11:11:11,1282
1336,1,2011-11-11 11:11:11,1283
1337,1,2011-11-11 11:11:11,1284
1338,1,2011-11-11 11:11:11,1285
1339,1,2011-11-11 11:11:11,1286
1340,1,2011-11-11 11:11:11,1287
1341,1,2011-11-11 11:11:11,1288
1342,1,2011-11-11 11:11:11,1289
1343,1,2011-11-11 11:11:11,1290
1344,1,2011-11-11 11:11:11,1291
1345,1,2011-11-11 11:11:11,1292
1346,1,2011-11-11 11:11:11,1293
1347,1,2011-11-11 11:11:11,1294
1348,1,2011-11-11 11:11:11,1295
1349,1,2011-11-11 11:11:11,1296
1350,1,2011-11-11 11:11:11,1297
1351,1,2011-11-11 11:11:11,1298
1352,1,2011-11-11 11:11:11,1048
1353,1,2011-11-11 11:11:11,1299
1354,1,2011-11-11 11:11:11,1300
1355,1,2011-11-11 11:11:11,1301
1356,1,2011-11-11 11:11:11,1302
1357,1,2011-11-11 11:11:11,1303
1358,1,2011-11-11 11:11:11,1304
1359,1,2011-11-11 11:11:11,1305
1360,1,2011-11-11 11:11:11,1306
1361,1,2011-11-11 11:11:11,1307
1362,1,2011-11-11 11:11:11,1308
1363,1,2011-11-11 11:11:11,1309
1364,1,2011-11-11 11:11:11,1310
1365,1,2011-11-11 11:11:11,1311
1366,1,2011-11-11 11:11:11,1312
1367,1,2011-11-11 11:11:11,1313
1368,1,2011-11-11 11:11:11,1314
1369,1,2011-11-11 11:11:11,1315
1370,1,2011-11-11 11:11:11,1316
1371,1,2011-11-11 11:11:11,1317
1372,1,2011-11-11 11:11:11,1318
1373,1,2011-11-11 11:11:11,1149
1374,1,2011-11-11 11:11:11,1319
1375,1,2011-11-11 11:11:11,1320
1376,1,2011-11-11 11:11:11,1321
1377,1,2011-11-11 11:11:11,1322
1378,1,2011-11-11 11:11:11,1323
1379,1,2011-11-11 11:11:11,1324
1380,1,2011-11-11 11:11:11,1325
1381,1,2011-11-11 11:11:11,1326
1382,1,2011-11-11 11:11:11,1327
1383,1,2011-11-11 11:11:11,1328
1384,1,2011-11-11 11:11:11,1329
1385,1,2011-11-11 11:11:11,1330
1386,1,2011-11-11 11:11:11,1331
1387,1,2011-11-11 11:11:11,1332
1388,1,2011-11-11 11:11:11,1333
1389,1,2011-11-11 11:11:11,1334
1390,1,2011-11-11 11:11:11,1335
1391,1,2011-11-11 11:11:11,813
1392,1,2011-11-11 11:11:11,1336
1393,1,2011-11-11 11:11:11,1337
1394,1,2011-11-11 11:11:11,1338
1395,1,2011-11-11 11:11:11,1339
1396,1,2011-11-11 11:11:11,1340
1397,1,2011-11-11 11:11:11,1341
1398,1,2011-11-11 11:11:11,1342
1399,1,2011-11-11 11:11:11,1343
1400,1,2011-11-11 11:11:11,1344
1401,1,2011-11-11 11:11:11,1345
1402,1,2011-11-11 11:11:11,1346
1403,1,2011-11-11 11:11:11,1347
1404,1,2011-11-11 11:11:11,1348
1405,1,2011-11-11 11:11:11,1349
1406,1,2011-11-11 11:11:11,1350
1407,1,2011-11-11 11:11:11,1351
1408,1,2011-11-11 11:11:11,1352
1409,1,2011-11-11 11:11:11,1353
1410,1,2011-11-11 11:11:11,1354
1411,1,2011-11-11 11:11:11,1355
1412,1,2011-11-11 11:11:11,1356
1413,1,2011-11-11 11:11:11,1357
1414,1,2011-11-11 11:11:11,1358
1415,1,2011-11-11 11:11:11,1359
1416,1,2011-11-11 11:11:11,95
1417,1,2011-11-11 11:11:11,1360
1418,1,2011-11-11 11:11:11,1361
1419,1,2011-11-11 11:11:11,1362
1420,1,2011-11-11 11:11:11,1363
1421,1,2011-11-11 11:11:11,1364
1422,1,2011-11-11 11:11:11,1365
1423,1,2011-11-11 11:11:11,1366
1424,1,2011-11-11 11:11:11,1367
1425,1,2011-11-11 11:11:11,1368
1426,1,2011-11-11 11:11:11,1369
1427,1,2011-11-11 11:11:11,1370
